sequence_id,angle,label
395,46,FAST
395,45,FAST
395,46,FAST
395,48,FAST
395,43,FAST
395,43,FAST
395,46,FAST
395,43,FAST
395,47,FAST
395,43,FAST
395,44,FAST
395,45,FAST
395,46,FAST
395,47,FAST
395,44,FAST
395,48,FAST
395,47,FAST
395,48,FAST
395,44,FAST
395,43,FAST
395,43,FAST
395,47,FAST
395,48,FAST
395,48,FAST
395,46,FAST
395,44,FAST
395,45,FAST
395,46,FAST
395,43,FAST
395,44,FAST
395,44,FAST
395,48,FAST
395,47,FAST
395,45,FAST
395,45,FAST
396,32,FAST
396,36,FAST
396,32,FAST
396,34,FAST
396,33,FAST
396,33,FAST
396,37,FAST
396,35,FAST
396,36,FAST
396,32,FAST
396,35,FAST
396,38,FAST
396,37,FAST
396,36,FAST
396,36,FAST
396,37,FAST
396,35,FAST
396,33,FAST
396,37,FAST
396,35,FAST
396,35,FAST
396,36,FAST
396,32,FAST
396,37,FAST
396,36,FAST
396,38,FAST
396,36,FAST
396,34,FAST
396,37,FAST
396,33,FAST
396,35,FAST
396,36,FAST
396,37,FAST
396,32,FAST
396,36,FAST
396,38,FAST
396,33,FAST
396,33,FAST
396,33,FAST
396,32,FAST
396,37,FAST
396,33,FAST
396,33,FAST
396,35,FAST
396,38,FAST
396,37,FAST
396,38,FAST
396,38,FAST
396,32,FAST
396,37,FAST
396,32,FAST
396,36,FAST
396,36,FAST
396,37,FAST
396,37,FAST
396,35,FAST
396,38,FAST
396,36,FAST
396,34,FAST
396,32,FAST
396,35,FAST
396,35,FAST
396,34,FAST
396,34,FAST
396,34,FAST
396,34,FAST
396,34,FAST
396,32,FAST
396,34,FAST
396,33,FAST
396,34,FAST
396,37,FAST
396,32,FAST
396,38,FAST
396,32,FAST
396,33,FAST
396,37,FAST
396,37,FAST
396,36,FAST
396,35,FAST
396,37,FAST
396,36,FAST
396,35,FAST
396,37,FAST
396,38,FAST
396,34,FAST
396,36,FAST
396,34,FAST
396,34,FAST
396,36,FAST
396,34,FAST
396,37,FAST
396,38,FAST
396,37,FAST
396,35,FAST
396,34,FAST
396,32,FAST
396,34,FAST
396,33,FAST
396,32,FAST
397,-38,FAST
397,-33,FAST
397,-38,FAST
397,-33,FAST
397,-34,FAST
397,-34,FAST
397,-34,FAST
397,-38,FAST
397,-33,FAST
397,-37,FAST
397,-34,FAST
397,-33,FAST
397,-37,FAST
397,-36,FAST
397,-35,FAST
397,-38,FAST
397,-36,FAST
397,-32,FAST
397,-34,FAST
397,-35,FAST
397,-38,FAST
397,-38,FAST
397,-32,FAST
397,-33,FAST
397,-32,FAST
397,-33,FAST
397,-38,FAST
397,-34,FAST
397,-38,FAST
397,-37,FAST
397,-35,FAST
397,-36,FAST
397,-38,FAST
397,-33,FAST
397,-33,FAST
397,-32,FAST
397,-35,FAST
397,-33,FAST
397,-33,FAST
397,-36,FAST
397,-34,FAST
397,-34,FAST
397,-38,FAST
397,-38,FAST
397,-32,FAST
397,-36,FAST
397,-34,FAST
397,-37,FAST
397,-37,FAST
397,-38,FAST
397,-34,FAST
397,-33,FAST
397,-32,FAST
397,-33,FAST
397,-32,FAST
397,-37,FAST
397,-36,FAST
397,-36,FAST
397,-33,FAST
397,-36,FAST
397,-37,FAST
397,-32,FAST
397,-32,FAST
397,-38,FAST
397,-36,FAST
397,-32,FAST
397,-35,FAST
397,-32,FAST
397,-33,FAST
397,-33,FAST
397,-38,FAST
397,-33,FAST
397,-32,FAST
397,-33,FAST
397,-38,FAST
397,-37,FAST
397,-37,FAST
397,-33,FAST
397,-37,FAST
397,-38,FAST
397,-34,FAST
397,-35,FAST
397,-34,FAST
397,-38,FAST
397,-32,FAST
397,-38,FAST
397,-37,FAST
397,-35,FAST
397,-35,FAST
397,-38,FAST
397,-38,FAST
397,-33,FAST
397,-37,FAST
397,-33,FAST
397,-33,FAST
397,-37,FAST
397,-33,FAST
397,-35,FAST
397,-35,FAST
397,-36,FAST
398,-38,FAST
398,-33,FAST
398,-36,FAST
398,-36,FAST
398,-36,FAST
398,-33,FAST
398,-36,FAST
398,-38,FAST
398,-37,FAST
398,-33,FAST
398,-36,FAST
398,-33,FAST
398,-35,FAST
398,-34,FAST
398,-34,FAST
398,-34,FAST
398,-34,FAST
398,-33,FAST
398,-33,FAST
398,-33,FAST
398,-38,FAST
398,-34,FAST
398,-32,FAST
398,-34,FAST
398,-33,FAST
398,-33,FAST
398,-36,FAST
398,-34,FAST
398,-34,FAST
398,-35,FAST
398,-33,FAST
398,-36,FAST
398,-35,FAST
398,-35,FAST
398,-32,FAST
398,-36,FAST
398,-38,FAST
398,-36,FAST
398,-34,FAST
398,-38,FAST
398,-34,FAST
398,-34,FAST
398,-33,FAST
398,-35,FAST
398,-33,FAST
398,-36,FAST
398,-36,FAST
398,-38,FAST
398,-32,FAST
398,-38,FAST
398,-36,FAST
398,-33,FAST
398,-32,FAST
398,-35,FAST
398,-38,FAST
398,-32,FAST
398,-35,FAST
398,-36,FAST
398,-34,FAST
398,-34,FAST
398,-36,FAST
398,-33,FAST
398,-33,FAST
398,-33,FAST
398,-35,FAST
398,-33,FAST
398,-36,FAST
398,-37,FAST
398,-33,FAST
398,-37,FAST
398,-38,FAST
398,-35,FAST
398,-34,FAST
398,-32,FAST
398,-32,FAST
398,-35,FAST
398,-33,FAST
398,-37,FAST
398,-38,FAST
398,-38,FAST
398,-36,FAST
398,-37,FAST
398,-36,FAST
398,-38,FAST
398,-32,FAST
398,-33,FAST
398,-34,FAST
398,-32,FAST
398,-35,FAST
398,-35,FAST
398,-35,FAST
398,-36,FAST
398,-34,FAST
398,-38,FAST
398,-38,FAST
398,-35,FAST
398,-33,FAST
398,-33,FAST
398,-37,FAST
398,-35,FAST
399,33,FAST
399,36,FAST
399,33,FAST
399,34,FAST
399,38,FAST
399,33,FAST
399,32,FAST
399,37,FAST
399,32,FAST
399,32,FAST
399,37,FAST
399,38,FAST
399,33,FAST
399,36,FAST
399,35,FAST
399,38,FAST
399,32,FAST
399,33,FAST
399,37,FAST
399,33,FAST
399,36,FAST
399,34,FAST
399,36,FAST
399,38,FAST
399,36,FAST
399,35,FAST
399,34,FAST
399,33,FAST
399,37,FAST
399,32,FAST
399,33,FAST
399,32,FAST
399,36,FAST
399,32,FAST
399,33,FAST
399,37,FAST
399,32,FAST
399,38,FAST
399,32,FAST
399,33,FAST
399,32,FAST
399,33,FAST
399,37,FAST
399,33,FAST
399,38,FAST
399,33,FAST
399,33,FAST
399,36,FAST
399,33,FAST
399,37,FAST
399,35,FAST
399,36,FAST
399,36,FAST
399,38,FAST
399,36,FAST
399,36,FAST
399,37,FAST
399,34,FAST
399,36,FAST
399,32,FAST
399,36,FAST
399,38,FAST
399,36,FAST
399,33,FAST
399,36,FAST
399,35,FAST
399,33,FAST
399,35,FAST
399,36,FAST
399,35,FAST
399,37,FAST
399,37,FAST
399,33,FAST
399,37,FAST
399,35,FAST
399,38,FAST
399,32,FAST
399,38,FAST
399,36,FAST
399,33,FAST
399,32,FAST
399,34,FAST
399,37,FAST
399,35,FAST
399,36,FAST
399,32,FAST
399,34,FAST
399,38,FAST
399,32,FAST
399,33,FAST
399,38,FAST
399,38,FAST
399,33,FAST
399,38,FAST
399,34,FAST
399,38,FAST
399,36,FAST
399,32,FAST
399,36,FAST
399,36,FAST
400,-35,FAST
400,-36,FAST
400,-35,FAST
400,-35,FAST
400,-35,FAST
400,-32,FAST
400,-38,FAST
400,-37,FAST
400,-32,FAST
400,-36,FAST
400,-33,FAST
400,-36,FAST
400,-38,FAST
400,-36,FAST
400,-38,FAST
400,-38,FAST
400,-36,FAST
400,-32,FAST
400,-32,FAST
400,-34,FAST
400,-37,FAST
400,-32,FAST
400,-36,FAST
400,-37,FAST
400,-33,FAST
400,-37,FAST
400,-34,FAST
400,-36,FAST
400,-34,FAST
400,-34,FAST
400,-36,FAST
400,-33,FAST
400,-33,FAST
400,-38,FAST
400,-36,FAST
400,-37,FAST
400,-34,FAST
400,-36,FAST
400,-35,FAST
400,-36,FAST
400,-38,FAST
400,-35,FAST
400,-36,FAST
400,-37,FAST
400,-36,FAST
400,-32,FAST
400,-38,FAST
400,-37,FAST
400,-36,FAST
400,-38,FAST
400,-32,FAST
400,-36,FAST
400,-35,FAST
400,-34,FAST
400,-38,FAST
400,-38,FAST
400,-37,FAST
400,-33,FAST
400,-32,FAST
400,-37,FAST
400,-35,FAST
400,-34,FAST
400,-34,FAST
400,-37,FAST
400,-34,FAST
400,-35,FAST
400,-36,FAST
400,-34,FAST
400,-37,FAST
400,-36,FAST
400,-33,FAST
400,-36,FAST
400,-34,FAST
400,-38,FAST
400,-38,FAST
400,-38,FAST
400,-32,FAST
400,-35,FAST
400,-32,FAST
400,-33,FAST
400,-37,FAST
400,-36,FAST
400,-34,FAST
400,-33,FAST
400,-38,FAST
400,-35,FAST
400,-34,FAST
400,-34,FAST
400,-38,FAST
400,-34,FAST
400,-34,FAST
400,-32,FAST
400,-32,FAST
400,-38,FAST
400,-35,FAST
400,-34,FAST
400,-36,FAST
400,-32,FAST
400,-36,FAST
400,-33,FAST
401,-33,FAST
401,-32,FAST
401,-35,FAST
401,-38,FAST
401,-33,FAST
401,-33,FAST
401,-37,FAST
401,-34,FAST
401,-36,FAST
401,-36,FAST
401,-38,FAST
401,-32,FAST
401,-32,FAST
401,-32,FAST
401,-36,FAST
401,-32,FAST
401,-36,FAST
401,-36,FAST
401,-35,FAST
401,-32,FAST
401,-32,FAST
401,-37,FAST
401,-34,FAST
401,-33,FAST
401,-37,FAST
401,-32,FAST
401,-35,FAST
401,-33,FAST
401,-32,FAST
401,-37,FAST
401,-38,FAST
401,-33,FAST
401,-37,FAST
401,-37,FAST
401,-33,FAST
401,-35,FAST
401,-35,FAST
401,-35,FAST
401,-37,FAST
401,-38,FAST
401,-32,FAST
401,-38,FAST
401,-33,FAST
401,-36,FAST
401,-38,FAST
401,-37,FAST
401,-33,FAST
401,-35,FAST
401,-35,FAST
401,-37,FAST
401,-34,FAST
401,-36,FAST
401,-32,FAST
401,-38,FAST
401,-34,FAST
401,-34,FAST
401,-35,FAST
401,-34,FAST
401,-32,FAST
401,-32,FAST
401,-37,FAST
401,-34,FAST
401,-36,FAST
401,-33,FAST
401,-35,FAST
401,-34,FAST
401,-37,FAST
401,-34,FAST
401,-32,FAST
401,-33,FAST
401,-33,FAST
401,-35,FAST
401,-38,FAST
401,-37,FAST
401,-37,FAST
401,-32,FAST
401,-32,FAST
401,-36,FAST
401,-34,FAST
401,-38,FAST
401,-38,FAST
401,-37,FAST
401,-35,FAST
401,-36,FAST
401,-37,FAST
401,-32,FAST
401,-33,FAST
401,-37,FAST
401,-34,FAST
401,-34,FAST
401,-35,FAST
401,-32,FAST
401,-35,FAST
401,-38,FAST
401,-34,FAST
401,-36,FAST
401,-37,FAST
401,-32,FAST
401,-37,FAST
401,-34,FAST
402,47,FAST
402,42,FAST
402,47,FAST
402,44,FAST
402,45,FAST
402,42,FAST
402,46,FAST
402,47,FAST
402,44,FAST
402,48,FAST
402,45,FAST
402,45,FAST
402,48,FAST
402,43,FAST
402,44,FAST
402,48,FAST
402,47,FAST
402,45,FAST
402,44,FAST
402,47,FAST
402,48,FAST
402,46,FAST
402,44,FAST
402,46,FAST
402,42,FAST
402,45,FAST
402,43,FAST
402,46,FAST
402,47,FAST
402,48,FAST
402,46,FAST
402,48,FAST
402,43,FAST
402,45,FAST
402,47,FAST
402,42,FAST
402,42,FAST
402,46,FAST
402,46,FAST
402,44,FAST
402,44,FAST
402,44,FAST
402,45,FAST
402,48,FAST
402,45,FAST
402,43,FAST
402,48,FAST
402,44,FAST
402,43,FAST
402,46,FAST
402,44,FAST
402,44,FAST
402,44,FAST
402,47,FAST
402,44,FAST
402,44,FAST
402,43,FAST
402,42,FAST
402,45,FAST
402,42,FAST
402,48,FAST
402,48,FAST
402,47,FAST
402,45,FAST
402,42,FAST
402,42,FAST
402,42,FAST
402,43,FAST
402,44,FAST
402,45,FAST
402,42,FAST
402,44,FAST
402,47,FAST
402,43,FAST
402,43,FAST
402,47,FAST
402,46,FAST
402,42,FAST
402,48,FAST
402,46,FAST
402,47,FAST
402,46,FAST
402,43,FAST
402,45,FAST
402,42,FAST
402,45,FAST
402,45,FAST
402,44,FAST
402,48,FAST
402,46,FAST
402,46,FAST
402,47,FAST
402,48,FAST
402,45,FAST
402,43,FAST
402,42,FAST
402,43,FAST
402,43,FAST
402,47,FAST
402,43,FAST
403,37,FAST
403,32,FAST
403,32,FAST
403,35,FAST
403,32,FAST
403,35,FAST
403,32,FAST
403,36,FAST
403,35,FAST
403,33,FAST
403,38,FAST
403,38,FAST
403,33,FAST
403,33,FAST
403,34,FAST
403,33,FAST
403,34,FAST
403,35,FAST
403,36,FAST
403,35,FAST
403,32,FAST
403,36,FAST
403,35,FAST
403,32,FAST
403,37,FAST
403,35,FAST
403,34,FAST
403,36,FAST
403,37,FAST
403,33,FAST
403,33,FAST
403,32,FAST
403,36,FAST
403,33,FAST
403,36,FAST
403,38,FAST
403,38,FAST
403,34,FAST
403,37,FAST
403,36,FAST
403,34,FAST
403,34,FAST
403,35,FAST
403,36,FAST
403,34,FAST
403,37,FAST
403,35,FAST
403,36,FAST
403,38,FAST
403,36,FAST
403,32,FAST
403,37,FAST
403,33,FAST
403,34,FAST
403,33,FAST
403,32,FAST
403,36,FAST
403,35,FAST
403,33,FAST
403,38,FAST
403,35,FAST
403,36,FAST
403,32,FAST
403,34,FAST
403,33,FAST
403,33,FAST
403,34,FAST
403,35,FAST
403,35,FAST
403,38,FAST
403,33,FAST
403,36,FAST
403,33,FAST
403,35,FAST
403,32,FAST
403,33,FAST
403,32,FAST
403,36,FAST
403,36,FAST
403,34,FAST
403,34,FAST
403,36,FAST
403,33,FAST
403,34,FAST
403,34,FAST
403,35,FAST
403,36,FAST
403,37,FAST
403,32,FAST
403,32,FAST
403,37,FAST
403,32,FAST
403,35,FAST
403,32,FAST
403,35,FAST
403,33,FAST
403,33,FAST
403,34,FAST
403,33,FAST
403,37,FAST
404,-44,FAST
404,-44,FAST
404,-48,FAST
404,-47,FAST
404,-48,FAST
404,-46,FAST
404,-42,FAST
404,-47,FAST
404,-47,FAST
404,-48,FAST
404,-42,FAST
404,-44,FAST
404,-43,FAST
404,-45,FAST
404,-47,FAST
404,-46,FAST
404,-42,FAST
404,-44,FAST
404,-43,FAST
404,-43,FAST
404,-42,FAST
404,-46,FAST
404,-45,FAST
404,-46,FAST
404,-44,FAST
404,-42,FAST
404,-43,FAST
404,-47,FAST
404,-46,FAST
404,-43,FAST
404,-44,FAST
404,-44,FAST
404,-42,FAST
404,-47,FAST
404,-42,FAST
404,-45,FAST
404,-45,FAST
404,-48,FAST
404,-47,FAST
404,-44,FAST
404,-47,FAST
404,-45,FAST
404,-45,FAST
404,-48,FAST
404,-44,FAST
404,-43,FAST
404,-45,FAST
404,-47,FAST
404,-42,FAST
404,-46,FAST
404,-43,FAST
404,-48,FAST
404,-46,FAST
404,-47,FAST
404,-42,FAST
404,-43,FAST
404,-43,FAST
404,-42,FAST
404,-43,FAST
404,-46,FAST
404,-46,FAST
404,-42,FAST
404,-45,FAST
404,-45,FAST
404,-45,FAST
404,-47,FAST
404,-47,FAST
404,-47,FAST
404,-42,FAST
404,-48,FAST
404,-45,FAST
404,-46,FAST
404,-45,FAST
404,-45,FAST
404,-43,FAST
404,-48,FAST
404,-43,FAST
404,-44,FAST
404,-42,FAST
404,-47,FAST
404,-46,FAST
404,-47,FAST
404,-48,FAST
404,-45,FAST
404,-43,FAST
404,-43,FAST
404,-43,FAST
404,-45,FAST
404,-45,FAST
404,-43,FAST
404,-43,FAST
404,-43,FAST
404,-43,FAST
404,-43,FAST
404,-45,FAST
404,-44,FAST
404,-47,FAST
404,-46,FAST
404,-43,FAST
404,-42,FAST
405,-46,FAST
405,-48,FAST
405,-46,FAST
405,-48,FAST
405,-43,FAST
405,-48,FAST
405,-47,FAST
405,-45,FAST
405,-44,FAST
405,-42,FAST
405,-46,FAST
405,-44,FAST
405,-44,FAST
405,-47,FAST
405,-46,FAST
405,-45,FAST
405,-48,FAST
405,-44,FAST
405,-47,FAST
405,-47,FAST
405,-43,FAST
405,-48,FAST
405,-47,FAST
405,-44,FAST
405,-46,FAST
405,-48,FAST
405,-42,FAST
405,-42,FAST
405,-48,FAST
405,-47,FAST
405,-43,FAST
405,-43,FAST
405,-48,FAST
405,-46,FAST
405,-43,FAST
405,-44,FAST
405,-43,FAST
405,-43,FAST
405,-42,FAST
405,-47,FAST
405,-42,FAST
405,-46,FAST
405,-43,FAST
405,-44,FAST
405,-43,FAST
405,-43,FAST
405,-43,FAST
405,-45,FAST
405,-48,FAST
405,-43,FAST
405,-43,FAST
405,-47,FAST
405,-43,FAST
405,-45,FAST
405,-45,FAST
405,-43,FAST
405,-42,FAST
405,-47,FAST
405,-45,FAST
405,-42,FAST
405,-43,FAST
405,-44,FAST
405,-46,FAST
405,-45,FAST
405,-42,FAST
405,-45,FAST
405,-45,FAST
405,-46,FAST
405,-45,FAST
405,-47,FAST
405,-47,FAST
405,-43,FAST
405,-42,FAST
405,-43,FAST
405,-45,FAST
405,-43,FAST
405,-46,FAST
405,-43,FAST
405,-48,FAST
405,-46,FAST
405,-42,FAST
405,-46,FAST
405,-44,FAST
405,-44,FAST
405,-42,FAST
405,-47,FAST
405,-48,FAST
405,-42,FAST
405,-46,FAST
405,-48,FAST
405,-45,FAST
405,-44,FAST
405,-46,FAST
405,-47,FAST
405,-48,FAST
405,-44,FAST
405,-48,FAST
405,-43,FAST
405,-45,FAST
405,-42,FAST
406,-44,FAST
406,-44,FAST
406,-46,FAST
406,-43,FAST
406,-47,FAST
406,-46,FAST
406,-47,FAST
406,-44,FAST
406,-42,FAST
406,-44,FAST
406,-47,FAST
406,-45,FAST
406,-45,FAST
406,-46,FAST
406,-47,FAST
406,-45,FAST
406,-44,FAST
406,-47,FAST
406,-45,FAST
406,-44,FAST
406,-47,FAST
406,-47,FAST
406,-47,FAST
406,-47,FAST
406,-45,FAST
406,-43,FAST
406,-42,FAST
406,-47,FAST
406,-43,FAST
406,-43,FAST
406,-45,FAST
406,-42,FAST
406,-42,FAST
406,-47,FAST
406,-48,FAST
406,-43,FAST
406,-46,FAST
406,-42,FAST
406,-45,FAST
406,-46,FAST
406,-45,FAST
406,-46,FAST
406,-48,FAST
406,-45,FAST
406,-43,FAST
406,-44,FAST
406,-45,FAST
406,-42,FAST
406,-48,FAST
406,-48,FAST
406,-42,FAST
406,-47,FAST
406,-42,FAST
406,-44,FAST
406,-42,FAST
406,-42,FAST
406,-48,FAST
406,-47,FAST
406,-42,FAST
406,-48,FAST
406,-48,FAST
406,-43,FAST
406,-47,FAST
406,-47,FAST
406,-44,FAST
406,-46,FAST
406,-47,FAST
406,-44,FAST
406,-46,FAST
406,-47,FAST
406,-43,FAST
406,-43,FAST
406,-47,FAST
406,-42,FAST
406,-45,FAST
406,-43,FAST
406,-43,FAST
406,-42,FAST
406,-44,FAST
406,-47,FAST
406,-45,FAST
406,-47,FAST
406,-43,FAST
406,-44,FAST
406,-44,FAST
406,-42,FAST
406,-48,FAST
406,-44,FAST
406,-42,FAST
406,-43,FAST
406,-44,FAST
406,-48,FAST
406,-47,FAST
406,-45,FAST
406,-48,FAST
406,-48,FAST
406,-42,FAST
406,-47,FAST
406,-44,FAST
406,-46,FAST
407,-43,FAST
407,-43,FAST
407,-47,FAST
407,-46,FAST
407,-43,FAST
407,-43,FAST
407,-43,FAST
407,-46,FAST
407,-45,FAST
407,-48,FAST
407,-43,FAST
407,-45,FAST
407,-45,FAST
407,-44,FAST
407,-43,FAST
407,-42,FAST
407,-48,FAST
407,-43,FAST
407,-46,FAST
407,-48,FAST
407,-43,FAST
407,-48,FAST
407,-46,FAST
407,-42,FAST
407,-43,FAST
407,-45,FAST
407,-42,FAST
407,-43,FAST
407,-43,FAST
407,-45,FAST
407,-45,FAST
407,-47,FAST
407,-47,FAST
407,-44,FAST
407,-45,FAST
407,-42,FAST
407,-48,FAST
407,-46,FAST
407,-43,FAST
407,-42,FAST
407,-46,FAST
407,-48,FAST
407,-48,FAST
407,-45,FAST
407,-47,FAST
407,-45,FAST
407,-42,FAST
407,-48,FAST
407,-48,FAST
407,-44,FAST
407,-46,FAST
407,-46,FAST
407,-45,FAST
407,-43,FAST
407,-45,FAST
407,-47,FAST
407,-48,FAST
407,-42,FAST
407,-46,FAST
407,-43,FAST
407,-45,FAST
407,-48,FAST
407,-47,FAST
407,-42,FAST
407,-46,FAST
407,-44,FAST
407,-45,FAST
407,-47,FAST
407,-48,FAST
407,-47,FAST
407,-46,FAST
407,-42,FAST
407,-42,FAST
407,-45,FAST
407,-43,FAST
407,-42,FAST
407,-46,FAST
407,-47,FAST
407,-44,FAST
407,-44,FAST
407,-46,FAST
407,-42,FAST
407,-44,FAST
407,-45,FAST
407,-46,FAST
407,-43,FAST
407,-48,FAST
407,-43,FAST
407,-46,FAST
407,-46,FAST
407,-43,FAST
407,-44,FAST
407,-46,FAST
407,-42,FAST
407,-44,FAST
407,-43,FAST
407,-45,FAST
407,-46,FAST
407,-46,FAST
407,-48,FAST
408,-33,FAST
408,-36,FAST
408,-36,FAST
408,-35,FAST
408,-37,FAST
408,-38,FAST
408,-35,FAST
408,-33,FAST
408,-34,FAST
408,-32,FAST
408,-32,FAST
408,-37,FAST
408,-35,FAST
408,-36,FAST
408,-32,FAST
408,-36,FAST
408,-38,FAST
408,-36,FAST
408,-36,FAST
408,-38,FAST
408,-34,FAST
408,-37,FAST
408,-35,FAST
408,-32,FAST
408,-35,FAST
408,-32,FAST
408,-35,FAST
408,-35,FAST
408,-38,FAST
408,-35,FAST
408,-38,FAST
408,-32,FAST
408,-34,FAST
408,-32,FAST
408,-37,FAST
408,-36,FAST
408,-37,FAST
408,-34,FAST
408,-32,FAST
408,-36,FAST
408,-36,FAST
408,-34,FAST
408,-34,FAST
408,-34,FAST
408,-34,FAST
408,-35,FAST
408,-38,FAST
408,-37,FAST
408,-34,FAST
408,-32,FAST
408,-34,FAST
408,-35,FAST
408,-32,FAST
408,-38,FAST
408,-33,FAST
408,-33,FAST
408,-38,FAST
408,-32,FAST
408,-38,FAST
408,-33,FAST
408,-32,FAST
408,-35,FAST
408,-33,FAST
408,-32,FAST
408,-34,FAST
408,-32,FAST
408,-33,FAST
408,-32,FAST
408,-37,FAST
408,-34,FAST
408,-38,FAST
408,-36,FAST
408,-34,FAST
408,-35,FAST
408,-35,FAST
408,-32,FAST
408,-35,FAST
408,-33,FAST
408,-36,FAST
408,-34,FAST
408,-33,FAST
408,-37,FAST
408,-37,FAST
408,-38,FAST
408,-33,FAST
408,-36,FAST
408,-38,FAST
408,-36,FAST
408,-38,FAST
408,-33,FAST
408,-35,FAST
408,-38,FAST
408,-32,FAST
408,-38,FAST
408,-36,FAST
408,-35,FAST
408,-34,FAST
408,-35,FAST
408,-36,FAST
408,-35,FAST
409,47,FAST
409,45,FAST
409,46,FAST
409,44,FAST
409,42,FAST
409,46,FAST
409,44,FAST
409,45,FAST
409,42,FAST
409,45,FAST
409,42,FAST
409,43,FAST
409,42,FAST
409,43,FAST
409,48,FAST
409,46,FAST
409,42,FAST
409,46,FAST
409,44,FAST
409,46,FAST
409,46,FAST
409,44,FAST
409,43,FAST
409,48,FAST
409,46,FAST
409,45,FAST
409,46,FAST
409,44,FAST
409,47,FAST
409,46,FAST
409,47,FAST
409,45,FAST
409,46,FAST
409,43,FAST
409,48,FAST
409,47,FAST
409,42,FAST
409,48,FAST
409,48,FAST
409,47,FAST
409,43,FAST
409,43,FAST
409,47,FAST
409,45,FAST
409,46,FAST
409,45,FAST
409,46,FAST
409,42,FAST
409,46,FAST
409,43,FAST
409,47,FAST
409,45,FAST
409,44,FAST
409,43,FAST
409,47,FAST
409,42,FAST
409,48,FAST
409,45,FAST
409,43,FAST
409,45,FAST
409,43,FAST
409,47,FAST
409,42,FAST
409,43,FAST
409,44,FAST
409,47,FAST
409,47,FAST
409,47,FAST
409,43,FAST
409,47,FAST
409,42,FAST
409,44,FAST
409,45,FAST
409,42,FAST
409,45,FAST
409,43,FAST
409,47,FAST
409,42,FAST
409,45,FAST
409,42,FAST
409,42,FAST
409,46,FAST
409,44,FAST
409,47,FAST
409,48,FAST
409,48,FAST
409,43,FAST
409,44,FAST
409,44,FAST
409,46,FAST
409,48,FAST
409,47,FAST
409,43,FAST
409,42,FAST
409,44,FAST
409,43,FAST
409,46,FAST
409,48,FAST
409,47,FAST
409,42,FAST
410,48,FAST
410,44,FAST
410,45,FAST
410,45,FAST
410,44,FAST
410,48,FAST
410,43,FAST
410,44,FAST
410,44,FAST
410,42,FAST
410,44,FAST
410,48,FAST
410,43,FAST
410,43,FAST
410,48,FAST
410,44,FAST
410,46,FAST
410,44,FAST
410,45,FAST
410,47,FAST
410,47,FAST
410,44,FAST
410,43,FAST
410,47,FAST
410,43,FAST
410,46,FAST
410,48,FAST
410,44,FAST
410,47,FAST
410,47,FAST
410,43,FAST
410,42,FAST
410,47,FAST
410,45,FAST
410,47,FAST
410,44,FAST
410,46,FAST
410,43,FAST
410,45,FAST
410,47,FAST
410,46,FAST
410,44,FAST
410,46,FAST
410,43,FAST
410,47,FAST
410,45,FAST
410,47,FAST
410,47,FAST
410,43,FAST
410,45,FAST
410,45,FAST
410,47,FAST
410,46,FAST
410,47,FAST
410,46,FAST
410,44,FAST
410,42,FAST
410,46,FAST
410,44,FAST
410,46,FAST
410,48,FAST
410,44,FAST
410,47,FAST
410,45,FAST
410,42,FAST
410,48,FAST
410,43,FAST
410,42,FAST
410,46,FAST
410,43,FAST
410,42,FAST
410,48,FAST
410,44,FAST
410,42,FAST
410,42,FAST
410,42,FAST
410,43,FAST
410,42,FAST
410,43,FAST
410,46,FAST
410,42,FAST
410,45,FAST
410,46,FAST
410,44,FAST
410,43,FAST
410,45,FAST
410,45,FAST
410,42,FAST
410,48,FAST
410,44,FAST
410,48,FAST
410,43,FAST
410,43,FAST
410,44,FAST
410,43,FAST
410,42,FAST
410,42,FAST
410,43,FAST
410,47,FAST
410,47,FAST
411,47,FAST
411,47,FAST
411,45,FAST
411,44,FAST
411,43,FAST
411,47,FAST
411,46,FAST
411,44,FAST
411,46,FAST
411,46,FAST
411,44,FAST
411,42,FAST
411,46,FAST
411,42,FAST
411,43,FAST
411,43,FAST
411,46,FAST
411,48,FAST
411,46,FAST
411,42,FAST
411,46,FAST
411,44,FAST
411,44,FAST
411,46,FAST
411,48,FAST
411,42,FAST
411,43,FAST
411,42,FAST
411,43,FAST
411,48,FAST
411,46,FAST
411,47,FAST
411,48,FAST
411,48,FAST
411,47,FAST
411,43,FAST
411,44,FAST
411,43,FAST
411,47,FAST
411,44,FAST
411,43,FAST
411,42,FAST
411,47,FAST
411,44,FAST
411,48,FAST
411,43,FAST
411,47,FAST
411,46,FAST
411,47,FAST
411,44,FAST
411,42,FAST
411,47,FAST
411,48,FAST
411,47,FAST
411,43,FAST
411,42,FAST
411,47,FAST
411,43,FAST
411,43,FAST
411,45,FAST
411,46,FAST
411,48,FAST
411,48,FAST
411,48,FAST
411,46,FAST
411,43,FAST
411,48,FAST
411,45,FAST
411,43,FAST
411,44,FAST
411,47,FAST
411,46,FAST
411,45,FAST
411,43,FAST
411,42,FAST
411,44,FAST
411,45,FAST
411,46,FAST
411,47,FAST
411,48,FAST
411,42,FAST
411,46,FAST
411,47,FAST
411,44,FAST
411,45,FAST
411,45,FAST
411,44,FAST
411,42,FAST
411,48,FAST
411,44,FAST
411,44,FAST
411,43,FAST
411,42,FAST
411,42,FAST
411,43,FAST
411,44,FAST
411,42,FAST
411,45,FAST
411,42,FAST
411,43,FAST
412,-45,FAST
